name,price_usd,price_inr,positive_reviews,negative_reviews,user_rating_pct,jes,category,joy_per_1000_inr,rank_in_category
Next Day: Survival,9.99,829.1700000000001,6433,3857,62.517006802721085,0.0753062707670972,Indie/AA,75.3062707670972,929.0
Revelations,7.99,663.1700000000001,1,1,50.0,0.0752819308309619,Indie/AA,75.28193083096195,930.0
N++ (NPLUSPLUS),14.99,1244.17,3003,203,93.66812227074236,0.0752251678652251,Indie/AA,75.2251678652251,931.0
Front Mission Evolved,9.99,829.1700000000001,731,441,62.37201365187713,0.0751316159965755,Indie/AA,75.13161599657556,932.0
Clustertruck,14.99,1244.17,16041,1113,93.5117173837006,0.0750995586013962,Indie/AA,75.09955860139628,933.0
XCOM: Enemy Unknown,14.99,1244.17,52717,3697,93.44666217605558,0.075047312556563,Indie/AA,75.04731255656303,934.0
eSports Legend,9.99,829.1700000000001,746,452,62.270450751252085,0.0750092761136298,Indie/AA,75.00927611362982,935.0
Swords & Souls: Neverseen,14.99,1244.17,5047,363,93.29020332717192,0.0749216599558067,Indie/AA,74.92165995580677,936.0
Syrian Warfare,13.99,1161.17,4543,689,86.83103975535168,0.0747145768307146,Indie/AA,74.71457683071468,937.0
Orcs Must Die! 2,14.99,1244.17,17917,1371,92.89195354624636,0.0746018242860383,Indie/AA,74.60182428603832,938.0
Rogue Legacy,14.99,1244.17,17124,1353,92.67738269199546,0.074429501748352,Indie/AA,74.429501748352,939.0
Farming Simulator 2013 Titanium Edition,14.99,1244.17,4857,396,92.46145059965734,0.0742560859960144,Indie/AA,74.25608599601446,940.0
The Bookwalker: Thief of Tales,14.99,1244.17,1987,167,92.24698235840296,0.074083845867153,Indie/AA,74.08384586715304,941.0
The Adventure Pals,14.99,1244.17,1724,145,92.2418405564473,0.0740797164695963,Indie/AA,74.07971646959635,942.0
A Little to the Left,14.99,1244.17,12461,1075,92.05821513002364,0.0739322463037365,Indie/AA,73.93224630373655,943.0
Home Safety Hotline,14.99,1244.17,2034,177,91.99457259158751,0.0738811347780524,Indie/AA,73.8811347780524,944.0
Batman: The Enemy Within - The Telltale Series,14.99,1244.17,8401,738,91.92471824050772,0.0738250345258139,Indie/AA,73.82503452581392,945.0
Insurgency,14.99,1244.17,114570,10301,91.75068670868336,0.0736852692473183,Indie/AA,73.68526924731832,946.0
Dream Daddy: A Dad Dating Simulator,14.99,1244.17,5578,509,91.63791687202234,0.0735947034316778,Indie/AA,73.59470343167787,947.0
King's Bounty: Crossworlds,14.99,1244.17,1320,121,91.6030534351145,0.0735667044942574,Indie/AA,73.56670449425741,948.0
村庄-The Village,6.29,522.07,5,8,38.46153846153847,0.0735303849609774,Indie/AA,73.53038496097743,949.0
Polarity,12.99,1078.17,3721,969,79.33901918976545,0.0735185551764462,Indie/AA,73.5185551764462,950.0
Alina of the Arena,14.99,1244.17,3404,318,91.45620634067706,0.0734487711241654,Indie/AA,73.4487711241654,951.0
Winter Memories,15.99,1327.17,8944,229,97.50354300664996,0.0734119450120466,Indie/AA,73.41194501204662,952.0
Digger Online,7.99,663.1700000000001,8751,9229,48.67074527252503,0.0732805535819519,Indie/AA,73.28055358195195,953.0
Cannon Brawl,14.99,1244.17,728,70,91.2280701754386,0.0732655542419417,Indie/AA,73.26555424194174,954.0
Clanfolk,14.99,1244.17,2832,276,91.11969111969113,0.0731785146764627,Indie/AA,73.17851467646275,955.0
Aliens vs. Predator™,14.99,1244.17,18175,1778,91.08905928932992,0.0731539141557617,Indie/AA,73.1539141557618,956.0
The Song of Saya,14.99,1244.17,6487,649,90.90526905829596,0.0730063116347936,Indie/AA,73.00631163479359,957.0
Mad Games Tycoon,14.99,1244.17,3991,406,90.7664316579486,0.0728948108755821,Indie/AA,72.89481087558212,958.0
Backpack Battles,14.99,1244.17,13410,1370,90.73071718538566,0.0728661284687116,Indie/AA,72.86612846871162,959.0
Yet Another Zombie Survivors,14.99,1244.17,10169,1044,90.68937840007136,0.0728329291583248,Indie/AA,72.83292915832486,960.0
Monaco: What's Yours Is Mine,14.99,1244.17,7728,800,90.61913696060036,0.0727765180341643,Indie/AA,72.7765180341643,961.0
Bionic Commando: Rearmed,9.99,829.1700000000001,663,437,60.27272727272728,0.0726028732340692,Indie/AA,72.60287323406926,962.0
Fisher Online,13.99,1161.17,3453,640,84.36354752015637,0.0725914001567381,Indie/AA,72.59140015673813,963.0
Voltage High Society,14.99,1244.17,112,12,90.32258064516128,0.0725383527110043,Indie/AA,72.53835271100434,964.0
Cozy Grove,14.99,1244.17,7203,795,90.06001500375093,0.0723274854066119,Indie/AA,72.3274854066119,965.0
Megabyte Punch,14.99,1244.17,999,114,89.75741239892183,0.0720844642891507,Indie/AA,72.08446428915073,966.0
Atlas Fallen: Reign Of Sand,11.99,995.17,2572,1010,71.8034617532105,0.0720795263390892,Indie/AA,72.07952633908921,967.0
Element TD 2 - Tower Defense,14.99,1244.17,2699,314,89.57849319615002,0.071940773706522,Indie/AA,71.94077370652201,968.0
Pummel Party,14.99,1244.17,47800,6014,88.82446946891143,0.0713352148452913,Indie/AA,71.33521484529135,969.0
Shadowrun Returns,14.99,1244.17,11833,1549,88.4247496637274,0.0710141985943504,Indie/AA,71.01419859435049,970.0
Sniper Elite: Nazi Zombie Army,14.99,1244.17,4065,536,88.35035861769181,0.0709544549079176,Indie/AA,70.95445490791765,971.0
CHRONO TRIGGER®,14.99,1244.17,9887,1313,88.27678571428571,0.070895368274441,Indie/AA,70.895368274441,972.0
Mr. Shifty,14.99,1244.17,1485,200,88.13056379821958,0.0707779369870938,Indie/AA,70.7779369870938,973.0
Garfield Kart - Furious Racing,14.99,1244.17,12719,1770,87.7838360135275,0.0704994787968932,Indie/AA,70.4994787968932,974.0
DuckTales: Remastered,14.99,1244.17,6472,909,87.68459558325429,0.0704197784906914,Indie/AA,70.41977849069146,975.0
Fun with Ragdolls: The Game,14.99,1244.17,4341,614,87.60847628657922,0.0703586468406556,Indie/AA,70.35864684065567,976.0
Battle Realms: Zen Edition,14.99,1244.17,3326,475,87.50328860826099,0.0702741702805729,Indie/AA,70.27417028057292,977.0
Hydroneer,14.99,1244.17,21755,3368,86.59395772797835,0.0695438837491895,Indie/AA,69.54388374918955,978.0
She Will Punish Them,15.99,1327.17,11430,954,92.29651162790698,0.0694914895140734,Indie/AA,69.49148951407348,979.0
Ultimate General: Gettysburg,13.99,1161.17,2168,522,80.59479553903346,0.0693485424155101,Indie/AA,69.34854241551017,980.0
Azur Lane Crosswave,11.99,995.17,5073,2277,69.0204081632653,0.0692857726726013,Indie/AA,69.28577267260137,981.0
Biped,14.99,1244.17,7597,1225,86.11425980503287,0.0691586368166859,Indie/AA,69.15863681668597,982.0
Mechabellum,14.99,1244.17,12973,2105,86.03926250165804,0.0690984062430495,Indie/AA,69.09840624304958,983.0
Wetlands,6.99,580.1700000000001,2,3,40.0,0.0688266772200905,Indie/AA,68.8266772200905,984.0
Ice Lakes,14.99,1244.17,1370,229,85.67854909318325,0.0688087161537647,Indie/AA,68.80871615376475,985.0
My Beautiful Paper Smile,14.99,1244.17,340,58,85.42713567839196,0.0686068052381538,Indie/AA,68.6068052381538,986.0
Dungeon Souls,12.99,1078.17,1647,584,73.82339757956073,0.0684075702433914,Indie/AA,68.40757024339143,987.0
Shelter,14.99,1244.17,3123,544,85.16498500136352,0.0683962711929804,Indie/AA,68.39627119298049,988.0
Devil Slayer - Raksasi,14.99,1244.17,2397,424,84.96986884083658,0.0682395727818985,Indie/AA,68.23957278189852,989.0
Keplerth,14.99,1244.17,3421,606,84.95157685622051,0.0682248824306885,Indie/AA,68.22488243068858,990.0
Haydee,14.99,1244.17,5506,987,84.7990143231172,0.0681023589735676,Indie/AA,68.10235897356763,991.0
King's Bounty: Dark Side,12.99,1078.17,1294,467,73.480976717774,0.068090270038802,Indie/AA,68.09027003880205,992.0
Blackbay Asylum,9.99,829.1700000000001,312,240,56.52173913043478,0.0680845358546258,Indie/AA,68.08453585462588,993.0
Lichdom: Battlemage,9.99,829.1700000000001,1680,1295,56.47058823529412,0.0680229208900515,Indie/AA,68.02292089005158,994.0
Shoppe Keep 2,9.99,829.1700000000001,1250,970,56.30630630630631,0.0678250313867115,Indie/AA,67.82503138671152,995.0
Audiosurf 2,14.99,1244.17,4945,1025,82.83082077051927,0.066521696451504,Indie/AA,66.52169645150401,996.0
ATOM RPG: Post-apocalyptic indie game,14.99,1244.17,8888,1887,82.48723897911833,0.0662457648185535,Indie/AA,66.24576481855355,997.0
Cognition: An Erica Reed Thriller,14.99,1244.17,656,141,82.3086574654956,0.0661023454351579,Indie/AA,66.10234543515793,998.0
Life is Strange: Before the Storm,16.99,1410.1699999999998,34787,2506,93.28024025956614,0.0661013487103369,Indie/AA,66.10134871033692,999.0
Exanima,14.99,1244.17,10132,2214,82.06706625627733,0.0659083227641826,Indie/AA,65.90832276418267,1000.0
Rivals of Aether II,14.99,1244.17,5963,1331,81.75212503427474,0.0656553924639003,Indie/AA,65.6553924639003,1001.0
Hyperdrive Massacre,9.99,829.1700000000001,202,170,54.3010752688172,0.0654095851076492,Indie/AA,65.40958510764926,1002.0
Dungeons & Dragons: Chronicles of Mystara,14.99,1244.17,1488,339,81.44499178981938,0.0654087327752992,Indie/AA,65.40873277529926,1003.0
Stray,17.99,1493.1699999999998,152312,4295,97.2574661413602,0.0650912989427978,Indie/AA,65.09129894279782,1004.0
Slay the Princess — The Pristine Cut,17.99,1493.1699999999998,23265,698,97.08717606309727,0.0649773292617957,Indie/AA,64.9773292617957,1005.0
Forever Skies,14.99,1244.17,5595,1323,80.87597571552472,0.0649517541504571,Indie/AA,64.95175415045713,1006.0
Never Alone (Kisima Ingitchuna),14.99,1244.17,6833,1626,80.77786972455372,0.0648729649160787,Indie/AA,64.8729649160787,1007.0
PAC-MAN™ CHAMPIONSHIP EDITION 2,12.99,1078.17,1626,704,69.78540772532189,0.0646658151406376,Indie/AA,64.6658151406376,1008.0
DESYNC,14.99,1244.17,402,98,80.4,0.0645694965346097,Indie/AA,64.56949653460974,1009.0
Budget Cuts,14.99,1244.17,1483,362,80.37940379403794,0.0645529556558846,Indie/AA,64.55295565588469,1010.0
X3: Terran Conflict,15.99,1327.17,2383,408,85.38158366176998,0.0642851319196864,Indie/AA,64.28513191968646,1011.0
Nova Drift,17.99,1493.1699999999998,13393,592,95.76689309974972,0.0640937062715418,Indie/AA,64.09370627154189,1012.0
Planetbase,14.99,1244.17,7859,1993,79.77060495330898,0.0640640273643831,Indie/AA,64.06402736438316,1013.0
Overcooked,16.99,1410.1699999999998,13706,1469,90.31960461285009,0.0640033480111185,Indie/AA,64.00334801111849,1014.0
Oceanhorn: Monster of Uncharted Seas,14.99,1244.17,1649,421,79.66183574879227,0.0639766744691827,Indie/AA,63.97667446918273,1015.0
Medieval Engineers,9.99,829.1700000000001,3794,3392,52.79710548288339,0.0635979443763125,Indie/AA,63.59794437631254,1016.0
Feed and Grow: Fish,14.99,1244.17,14733,4239,77.65654648956357,0.0623662202667616,Indie/AA,62.36622026676162,1017.0
Clue/Cluedo: Classic Edition,16.99,1410.1699999999998,2847,393,87.87037037037037,0.0622677426322628,Indie/AA,62.26774263226285,1018.0
Vault of the Void,17.99,1493.1699999999998,2538,196,92.8310168251646,0.0621288185582394,Indie/AA,62.12881855823943,1019.0
Final Fantasy III (3D Remake),15.99,1327.17,2731,583,82.40796620398311,0.0620462487512766,Indie/AA,62.04624875127664,1020.0
We Happy Few,14.99,1244.17,10225,3102,76.72394387333983,0.0616172441299901,Indie/AA,61.61724412999015,1021.0
Phantom Brigade,14.99,1244.17,2370,725,76.57512116316639,0.0614977241365969,Indie/AA,61.49772413659692,1022.0
FINAL FANTASY VI,17.99,1493.1699999999998,3484,327,91.41957491472054,0.061184185812003,Indie/AA,61.18418581200302,1023.0
Cataclismo,17.99,1493.1699999999998,3254,339,90.5649874756471,0.0606122378816648,Indie/AA,60.61223788166481,1024.0
Stealth Inc 2: A Game of Clones,14.99,1244.17,777,253,75.4368932038835,0.0605836096307198,Indie/AA,60.5836096307199,1025.0
The Escapists,17.99,1493.1699999999998,14481,1569,90.22429906542057,0.0603842260689349,Indie/AA,60.38422606893497,1026.0
Supreme Ruler Global Outbreak,19.99,1659.1699999999998,1,0,100.0,0.0602347952318136,Indie/AA,60.23479523181362,1027.0
Gothic 3: Forsaken Gods Enhanced Edition,9.99,829.1700000000001,616,623,49.717514124293785,0.0598883531376631,Indie/AA,59.88835313766311,1028.0
Risen 3 - Titan Lords,14.99,1244.17,4553,1560,74.48061508261084,0.0598156196203015,Indie/AA,59.81561962030151,1029.0
Pizza Tower,19.99,1659.1699999999998,65599,1094,98.35964793906406,0.059246732526828,Indie/AA,59.24673252682801,1030.0
Zelter,9.99,829.1700000000001,947,992,48.83960804538422,0.0588308515670094,Indie/AA,58.83085156700943,1031.0
Dyson Sphere Program,19.99,1659.1699999999998,83095,1993,97.65771906731854,0.0588239271082591,Indie/AA,58.82392710825912,1032.0
STAR WARS™ Empire at War - Gold Pack,19.99,1659.1699999999998,38503,932,97.63661721820718,0.0588112164526567,Indie/AA,58.811216452656765,1033.0
Just Shapes & Beats,19.99,1659.1699999999998,21613,537,97.57562076749436,0.0587744753654712,Indie/AA,58.77447536547123,1034.0
Opus Magnum,19.99,1659.1699999999998,5848,153,97.45042492917848,0.0586990639086228,Indie/AA,58.69906390862291,1035.0
DUSK,19.99,1659.1699999999998,22830,639,97.27725936341557,0.0585947579846736,Indie/AA,58.594757984673606,1036.0
Homebrew - Patent Unknown,14.99,1244.17,706,262,72.93388429752066,0.0585734351915968,Indie/AA,58.57343519159686,1037.0
Cliff Empire,17.99,1493.1699999999998,3723,541,87.312382739212,0.0584353739796756,Indie/AA,58.43537397967568,1038.0
COMPOUND,19.99,1659.1699999999998,2013,63,96.96531791907516,0.0584068606944319,Indie/AA,58.406860694432,1039.0
Total War: WARHAMMER III,14.99,1244.17,87141,32717,72.70353251347427,0.058388438938839,Indie/AA,58.38843893883909,1040.0
Cruelty Squad,19.99,1659.1699999999998,20136,655,96.84959838391612,0.0583371572693857,Indie/AA,58.33715726938574,1041.0
Return of the Obra Dinn,19.99,1659.1699999999998,28093,923,96.8189964157706,0.0583187242365363,Indie/AA,58.31872423653638,1042.0
SIGNALIS,19.99,1659.1699999999998,25320,837,96.80009175364148,0.0583073370520136,Indie/AA,58.30733705201365,1043.0
古剑奇谭二(GuJian2),15.99,1327.17,2194,642,77.36248236953456,0.058247424930193,Indie/AA,58.24742493019309,1044.0
Game of Thrones,14.99,1244.17,1681,640,72.42567858681602,0.0581652935637832,Indie/AA,58.16529356378327,1045.0
Cuphead,19.99,1659.1699999999998,179894,6941,96.2849573152782,0.0579970468778969,Indie/AA,57.99704687789698,1046.0
Yoku's Island Express,19.99,1659.1699999999998,4640,184,96.18573797678276,0.0579372823125238,Indie/AA,57.93728231252389,1047.0
Tomb Raider Game of the Year,19.99,1659.1699999999998,238239,9691,96.09123542935508,0.0578803588965919,Indie/AA,57.88035889659197,1048.0
Niche - a genetics survival game,17.99,1493.1699999999998,4331,683,86.37814120462704,0.0578101161210752,Indie/AA,57.81011612107528,1049.0
Paint the Town Red,19.99,1659.1699999999998,28358,1218,95.88179605085205,0.0577542035158158,Indie/AA,57.75420351581588,1050.0
Phasmophobia,19.99,1659.1699999999998,736611,32168,95.81570256211474,0.0577143922382134,Indie/AA,57.71439223821341,1051.0
Age of Empires II (Retired),19.99,1659.1699999999998,97083,4268,95.78889206815916,0.0576982429920786,Indie/AA,57.69824299207863,1052.0
The Coin Game,19.99,1659.1699999999998,5184,234,95.6810631229236,0.0576332924477153,Indie/AA,57.63329244771536,1053.0
LISA: The Painful,19.99,1659.1699999999998,13949,644,95.58692523812788,0.057576588685573,Indie/AA,57.5765886855731,1054.0
Gloomwood,19.99,1659.1699999999998,6231,308,95.28979966355712,0.057397615704149,Indie/AA,57.397615704149054,1055.0
Might & Magic: Heroes VI,9.99,829.1700000000001,4234,4656,47.62654668166479,0.0573696311377968,Indie/AA,57.36963113779682,1056.0
Black Mesa,19.99,1659.1699999999998,121562,6131,95.19864048929854,0.0573427061621993,Indie/AA,57.34270616219938,1057.0
BlazBlue Entropy Effect,19.99,1659.1699999999998,28794,1496,95.061076262793,0.0572598446320515,Indie/AA,57.25984463205154,1058.0
LEGO® Star Wars™ III - The Clone Wars™,19.99,1659.1699999999998,8031,450,94.694021931376,0.057038750207133,Indie/AA,57.03875020713301,1059.0
Yakuza: Like a Dragon,19.99,1659.1699999999998,31409,1853,94.42907822740663,0.0568791619095674,Indie/AA,56.87916190956748,1060.0
Siralim Ultimate,19.99,1659.1699999999998,1908,113,94.40870856011875,0.0568668922821872,Indie/AA,56.86689228218722,1061.0
Valheim,19.99,1659.1699999999998,471451,28377,94.32264699056476,0.056815053271993,Indie/AA,56.81505327199309,1062.0
Weed Shop 3,19.99,1659.1699999999998,3797,234,94.19498883651698,0.0567381586443056,Indie/AA,56.7381586443057,1063.0
SYNTHETIK: Legion Rising,19.99,1659.1699999999998,11971,746,94.1338365966816,0.0567013237178611,Indie/AA,56.70132371786119,1064.0
Assault Android Cactus+,19.99,1659.1699999999998,1843,115,94.12665985699692,0.0566970008234078,Indie/AA,56.697000823407805,1065.0
The Rise of the Golden Idol,19.99,1659.1699999999998,2825,178,94.07259407259409,0.0566644344088822,Indie/AA,56.66443440888228,1066.0
DARQ: Complete Edition,19.99,1659.1699999999998,3770,241,93.99152331089503,0.0566156016015799,Indie/AA,56.61560160157998,1067.0
Griftlands,19.99,1659.1699999999998,13088,862,93.82078853046596,0.056512759856199,Indie/AA,56.51275985619905,1068.0
Supermarket Simulator,19.99,1659.1699999999998,64104,4237,93.80020778156596,0.0565003630842419,Indie/AA,56.50036308424196,1069.0
Sonic Mania,19.99,1659.1699999999998,24500,1631,93.75837128315028,0.0564751629550891,Indie/AA,56.47516295508911,1070.0
AMID EVIL,19.99,1659.1699999999998,6709,448,93.7403940198407,0.0564643343873463,Indie/AA,56.46433438734631,1071.0
Gothic II: Gold Edition,19.99,1659.1699999999998,14520,987,93.63513252079706,0.0564009303389394,Indie/AA,56.40093033893943,1072.0
Tharsis,14.99,1244.17,1737,739,70.15347334410339,0.0563404782833696,Indie/AA,56.34047828336965,1073.0
Death's Door,19.99,1659.1699999999998,17444,1224,93.44332547675164,0.0562853957587184,Indie/AA,56.28539575871847,1074.0
Suzerain,19.99,1659.1699999999998,8658,608,93.43837686164473,0.056282414970542,Indie/AA,56.28241497054202,1075.0
Shadow Tactics: Aiko's Choice,19.99,1659.1699999999998,4144,292,93.41749323715058,0.0562698357620909,Indie/AA,56.269835762090985,1076.0
Unrailed!,19.99,1659.1699999999998,17426,1243,93.34190369061012,0.0562243045535156,Indie/AA,56.22430455351568,1077.0
Turok,19.99,1659.1699999999998,3490,255,93.1909212283044,0.0561333605765098,Indie/AA,56.13336057650988,1078.0
Sam & Max Save the World,19.99,1659.1699999999998,1595,117,93.16588785046729,0.05611828177263,Indie/AA,56.11828177263009,1079.0
Horizon Chase Turbo,19.99,1659.1699999999998,5218,390,93.0456490727532,0.0560458561910847,Indie/AA,56.04585619108478,1080.0
Tempest: Pirate Action RPG,14.99,1244.17,1756,761,69.76559396106477,0.0560289711132333,Indie/AA,56.02897111323335,1081.0
Let's School,19.99,1659.1699999999998,5853,440,93.00810424280948,0.056023241139648,Indie/AA,56.02324113964804,1082.0
Paradise Killer,19.99,1659.1699999999998,3761,288,92.8871326253396,0.0559503741335764,Indie/AA,55.950374133576446,1083.0
Serious Sam: Siberian Mayhem,19.99,1659.1699999999998,4121,331,92.56513926325248,0.0557564220912632,Indie/AA,55.75642209126323,1084.0
Bayonetta,19.99,1659.1699999999998,26797,2156,92.55344869270888,0.0557493803000348,Indie/AA,55.74938030003487,1085.0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,19.99,1659.1699999999998,34765,2863,92.3913043478261,0.0556517129859147,Indie/AA,55.65171298591476,1086.0
How to Survive 2,14.99,1244.17,7552,3362,69.19552867876122,0.0555711498660915,Indie/AA,55.57114986609155,1087.0
Virtual Desktop Classic,14.99,1244.17,1426,635,69.18971373119844,0.0555664798631499,Indie/AA,55.56647986314996,1088.0
Deus Ex: Human Revolution - Director's Cut,19.99,1659.1699999999998,25909,2216,92.12088888888889,0.0554888287879487,Indie/AA,55.48882878794876,1089.0
Baldur's Gate II: Enhanced Edition,19.99,1659.1699999999998,9243,797,92.0617529880478,0.0554532083991686,Indie/AA,55.453208399168645,1090.0
Bright Memory: Infinite,19.99,1659.1699999999998,35622,3089,92.020355971171,0.0554282729908208,Indie/AA,55.42827299082082,1091.0
Resident Evil,19.99,1659.1699999999998,24613,2154,91.95277767400157,0.0553875673418996,Indie/AA,55.38756734189967,1092.0
Road 96 🛣️,19.96,1656.68,19660,1758,91.79195069567652,0.0553737456539721,Indie/AA,55.37374565397213,1093.0
Ghost of a Tale,19.99,1659.1699999999998,4498,405,91.73975117275135,0.0552592512650821,Indie/AA,55.25925126508211,1094.0
Motorsport Manager,19.99,1659.1699999999998,12504,1132,91.69844529187444,0.0552343707523172,Indie/AA,55.2343707523172,1095.0
Renowned Explorers: International Society,19.99,1659.1699999999998,2609,238,91.64032314717248,0.0551993609974716,Indie/AA,55.19936099747164,1096.0
Arise: A Simple Story,19.99,1659.1699999999998,2259,209,91.53160453808752,0.0551338745659104,Indie/AA,55.13387456591044,1097.0
Monster Sanctuary,19.99,1659.1699999999998,10468,971,91.51149576011888,0.0551217620846774,Indie/AA,55.1217620846774,1098.0
My Garage,19.99,1659.1699999999998,2867,267,91.48053605615829,0.0551031135703923,Indie/AA,55.10311357039237,1099.0
Choo-Choo Charles,19.99,1659.1699999999998,14293,1372,91.24162144909032,0.054959203846046,Indie/AA,54.95920384604609,1100.0
Minecraft Dungeons,19.99,1659.1699999999998,12725,1227,91.20556192660553,0.0549374834665157,Indie/AA,54.9374834665158,1101.0
The Book of Unwritten Tales,19.99,1659.1699999999998,1909,185,91.16523400191022,0.0549131920236543,Indie/AA,54.91319202365434,1102.0
Nexomon: Extinction,19.99,1659.1699999999998,2951,286,91.16465863453816,0.0549128454522959,Indie/AA,54.91284545229595,1103.0
Sakura Dungeon,19.99,1659.1699999999998,1722,167,91.1593435680254,0.0549096439328655,Indie/AA,54.90964393286556,1104.0
Job Simulator,19.99,1659.1699999999998,4555,448,91.0453727763342,0.0548409938598662,Indie/AA,54.84099385986629,1105.0
Furi,19.99,1659.1699999999998,11103,1101,90.97836774827924,0.0548006335184223,Indie/AA,54.80063351842236,1106.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,19.99,1659.1699999999998,80515,7987,90.9753451899392,0.0547988128865954,Indie/AA,54.79881288659548,1107.0
Axiom Verge,19.99,1659.1699999999998,5515,549,90.94656992084433,0.0547814801621787,Indie/AA,54.78148016217877,1108.0
Intruder,19.99,1659.1699999999998,5956,627,90.47546711225884,0.0544977123500959,Indie/AA,54.49771235009598,1109.0
The Long Dark,19.99,1659.1699999999998,101846,10729,90.46946480124362,0.0544940968703467,Indie/AA,54.49409687034679,1110.0
Tainted Grail: Conquest,19.99,1659.1699999999998,6875,726,90.44862518089724,0.054481544167704,Indie/AA,54.48154416770406,1111.0
Firewatch,19.99,1659.1699999999998,81777,8661,90.42327340277318,0.0544662735760634,Indie/AA,54.46627357606341,1112.0
The Life and Suffering of Sir Brante,19.99,1659.1699999999998,7790,829,90.38171481610397,0.0544412408464819,Indie/AA,54.44124084648197,1113.0
Infection Free Zone,17.49,1451.6699999999998,11530,3058,79.0375651220181,0.0544084789539386,Indie/AA,54.40847895393868,1114.0
Bear and Breakfast,19.99,1659.1699999999998,4406,477,90.23141511365964,0.0543507081284806,Indie/AA,54.350708128480605,1115.0
Valkyria Chronicles™,19.99,1659.1699999999998,11613,1263,90.1910531220876,0.0543263961655057,Indie/AA,54.326396165505706,1116.0
Forager,19.99,1659.1699999999998,36751,4130,89.89750739952545,0.0541495795006086,Indie/AA,54.149579500608645,1117.0
Kung Fury: Street Rage - Ultimate Edition,19.99,1659.1699999999998,2231,253,89.81481481481481,0.0540997697915363,Indie/AA,54.0997697915363,1118.0
Icewind Dale: Enhanced Edition,19.99,1659.1699999999998,2977,338,89.80392156862746,0.0540932082670012,Indie/AA,54.09320826700125,1119.0
Gibbous -  A Cthulhu Adventure,19.99,1659.1699999999998,1953,224,89.71061093247589,0.0540370027963858,Indie/AA,54.03700279638585,1120.0
Scythe: Digital Edition,19.99,1659.1699999999998,3235,377,89.562569213732,0.0539478301702428,Indie/AA,53.94783017024282,1121.0
The Dark Eye: Memoria,19.99,1659.1699999999998,2113,247,89.53389830508475,0.053930560307128,Indie/AA,53.93056030712804,1122.0
The Night of the Rabbit,19.99,1659.1699999999998,2839,337,89.38916876574308,0.0538433827654656,Indie/AA,53.843382765465634,1123.0
Yakuza 5 Remastered,19.99,1659.1699999999998,5658,673,89.36976780919285,0.0538316966390145,Indie/AA,53.8316966390146,1124.0
Assassin's Creed 2,19.99,1659.1699999999998,48815,5831,89.32950261684294,0.0538074429828529,Indie/AA,53.80744298285293,1125.0
Gordian Quest,19.99,1659.1699999999998,5157,627,89.1597510373444,0.0537051934665392,Indie/AA,53.70519346653922,1126.0
Witch It,19.99,1659.1699999999998,17137,2143,88.88485477178423,0.0535396102638791,Indie/AA,53.53961026387915,1127.0
Assassin’s Creed® Brotherhood,19.99,1659.1699999999998,20484,2652,88.53734439834025,0.0533302881020258,Indie/AA,53.330288102025854,1128.0
Hob,19.99,1659.1699999999998,4632,611,88.34636658401679,0.0532152530066299,Indie/AA,53.21525300662992,1129.0
Beyond: Two Souls,19.99,1659.1699999999998,24755,3272,88.32554322617476,0.0532027100996733,Indie/AA,53.20271009967339,1130.0
LEGO® Indiana Jones™: The Original Adventures,19.99,1659.1699999999998,3417,452,88.31739467562679,0.0531978018369364,Indie/AA,53.197801836936456,1131.0
For The King,19.99,1659.1699999999998,36581,4906,88.1746089136356,0.0531117951255808,Indie/AA,53.11179512558088,1132.0
Anna's Quest,19.99,1659.1699999999998,2054,277,88.11668811668811,0.0530769066521429,Indie/AA,53.07690665214293,1133.0
Cloudpunk,19.99,1659.1699999999998,12760,1751,87.9332919853904,0.0529664383679926,Indie/AA,52.96643836799267,1134.0
SpellForce 3 Fallen God,19.99,1659.1699999999998,1288,177,87.91808873720136,0.0529572807225774,Indie/AA,52.95728072257742,1135.0
Idol Manager,19.99,1659.1699999999998,3400,481,87.60628703942282,0.0527694676083912,Indie/AA,52.7694676083912,1136.0
再刷一把2：金色传说,9.99,829.1700000000001,1184,1520,43.78698224852072,0.0527445971891548,Indie/AA,52.744597189154895,1137.0
Animal Shelter,19.99,1659.1699999999998,3058,437,87.4964234620887,0.0527032915075496,Indie/AA,52.70329150754966,1138.0
Operation: Tango,19.99,1659.1699999999998,6990,1007,87.40777791671877,0.0526498960448139,Indie/AA,52.64989604481395,1139.0
Wargame: Airland Battle,19.99,1659.1699999999998,3847,559,87.31275533363595,0.05259265938647,Indie/AA,52.59265938647004,1140.0
Catherine Classic,19.99,1659.1699999999998,8694,1269,87.26287262872629,0.0525626126413116,Indie/AA,52.56261264131161,1141.0
The House of Da Vinci,19.99,1659.1699999999998,5619,821,87.25155279503105,0.0525557941626647,Indie/AA,52.5557941626647,1142.0
Pixel Piracy,14.99,1244.17,4814,2543,65.43428027728694,0.0525504792737432,Indie/AA,52.5504792737433,1143.0
Screeps: World,19.99,1659.1699999999998,1729,253,87.2351160443996,0.052545893519579,Indie/AA,52.54589351957908,1144.0
Home Behind 2,19.99,1659.1699999999998,6072,892,87.19126938541069,0.0525194825743211,Indie/AA,52.51948257432112,1145.0
